ID,A,B,C,D,E,F,G,H,I,J,Target
4507,70.5317374800587,28.80169130601074,12,6.0569353872374,4,575.1432467466832,5,4,60.04367448574766,4,1
4508,42.056868514072754,27.456066762096057,0,5.886780357316975,7,524.0432619378745,1,1,78.81991628346725,1,1
4509,24.366385571389795,34.70310638317477,10,3.0081911515279365,1,536.6477386080251,1,4,37.17930620670308,4,1
4510,98.80359129186014,32.19215487933307,12,5.4004910919678695,6,510.9772033721005,5,3,61.233644898982064,3,1
4511,64.20439924473669,30.7023040013003,7,3.548355856167137,7,541.659702940289,0,3,32.00585358634294,3,0
4512,58.76601992076507,34.641800663443355,1,3.042010565086561,8,515.415481223428,0,5,31.101766522547468,5,1
4513,7.119668551167639,29.344989842465306,2,9.60964869163532,7,566.706665057583,3,2,32.97903426481281,2,0
4514,62.63775845670732,25.562474724621836,13,9.474339026650956,3,507.4263336556858,6,4,63.281163854612814,4,1
4515,50.67722682864954,49.72741270995347,6,7.120899975819141,8,517.8145500476619,4,0,51.698966681169836,0,0
4516,11.992289429154996,28.694144843408715,11,5.746604581219657,1,500.3410896682811,0,2,68.67099962709814,2,0
4517,28.740915211073823,24.700894352343568,4,8.631887559558965,5,527.6699563726834,5,3,56.68322205833847,3,0
4518,29.75214175355196,35.39089665483256,6,6.634011821699801,5,564.6950151017606,5,0,63.54652478821256,0,1
4519,78.71733626710954,41.714621528582654,1,4.764633586924768,7,578.639351977951,4,3,51.863506507430884,3,1
4520,72.6704495433102,20.29822161677825,1,4.924614362544062,4,598.1603993026035,0,2,69.21935398212158,2,0
4521,70.345702386152,49.27995252462874,3,4.052858851881604,1,547.1987373908163,2,5,41.01329880731761,5,0
4522,46.02489861766577,46.04772628866536,4,2.919157935261398,9,557.5677578828052,4,1,49.04708678927196,1,1
4523,69.91750028688382,20.99200992813038,11,2.106708409805253,6,514.7304310437809,1,4,78.95705856791446,4,0
4524,43.85374999296303,25.403558106301034,3,6.194811854346856,9,584.7106753564278,5,2,43.43420225289802,2,1
4525,27.760370486798138,35.53132268994691,7,4.205104676287156,9,524.7289469468599,5,1,83.92763185587756,1,0
4526,58.474192174717686,45.75196391342163,4,2.3333378485838,0,516.6761450228415,3,0,65.06279011854522,0,1
4527,10.693188166285164,25.096374240706524,2,6.471302953438533,4,545.1139903731383,0,4,52.303652225655995,4,1
4528,5.942445286446474,47.35452228420722,7,2.172335251035065,3,559.1210520679585,3,0,33.635843114544215,0,0
4529,8.035902583304747,28.427160903154878,0,8.697672070819856,1,553.6094665050983,6,4,57.5092106540638,4,0
4530,96.92759806521292,28.085131615562517,6,4.5597564072627375,3,551.4313147675693,4,1,64.16879030491137,1,1
4531,63.20945965967879,42.07661286515195,8,4.9043948066751835,4,532.8127204341289,2,0,69.67622240930987,0,0
4532,67.82261501956502,28.09960593498571,1,5.21536151191292,4,512.3595943282595,5,5,66.69108199256905,5,0
4533,91.79732120477259,35.314125949927494,6,8.54070502828384,6,554.3059338616332,2,1,38.503229214865165,1,1
4534,15.55451578418119,32.23280434117753,8,1.8499419671773687,7,565.8068284575862,4,5,72.5382994157495,5,1
4535,71.28498071631212,23.98036291133913,13,4.498140739351712,1,517.4023684053184,3,0,74.57018969876101,0,1
4536,49.08089684396241,34.45817141083671,4,4.4338879481509785,6,597.7364308091907,2,1,51.66397763418256,1,0
4537,72.17471173718762,20.53264084719531,2,7.065211692764666,5,500.98729256316005,0,3,66.3039887774587,3,1
4538,29.50018342258352,28.928403293639555,12,4.363396810231206,6,564.529201076916,6,4,79.47211187799483,4,1
4539,37.455462109436816,31.572828415527194,13,8.805929932938085,9,562.3870834843736,0,1,76.02425041471886,1,1
4540,53.9565672162855,47.61278231175629,11,6.431477604647725,4,561.9288898989524,1,1,64.97729173820707,1,1
4541,33.11919058565491,25.732509281565182,1,9.208383821900195,1,587.104961851472,2,5,38.16725892195074,5,1
4542,88.33851045720053,25.535374269134074,13,9.699727585377726,7,512.789207171035,3,3,58.14469254384119,3,1
4543,83.50947095794294,42.57303673259478,4,2.900055907530213,8,502.11886228827615,0,1,66.41226679612336,1,1
4544,18.438630569139796,42.877248139139866,1,5.905995265426344,0,502.4313760687995,4,0,85.26602439937153,0,0
4545,47.210048195364436,47.40998997099766,7,1.9413920138289058,3,537.7196684029396,0,4,56.1228583465382,4,1
4546,10.146685864818384,48.649571373511755,10,1.0025929985331539,8,521.347003018007,2,0,84.24319258517585,0,0
4547,7.691680442187447,29.00989612032706,11,7.738409929445704,1,537.9231126680257,4,3,88.49482088218133,3,0
4548,23.48498834591655,28.705844853521373,9,5.376745926606022,8,519.7340418088465,4,1,65.77191498161905,1,0
4549,45.475143458260426,46.022051246155975,10,4.56289365923512,1,586.3285089880175,6,2,70.04327589169978,2,0
4550,76.33366814352152,43.25482567425832,4,3.0797109262935045,9,597.8715145079808,1,3,34.31405859756315,3,1
4551,5.808649692368766,23.681950957384743,4,4.780732884085299,0,542.8277099737253,1,4,61.352892406810454,4,1
4552,94.68275970433665,23.766114311087655,4,1.084150904504583,4,545.4178747417732,1,3,60.41477131630215,3,0
4553,61.865835213391115,42.97501900814015,1,8.780033651693532,7,533.5117689711233,3,0,74.2914258328384,0,0
4554,37.30586065443412,22.496351915184146,8,4.7798717933300345,4,544.0968248103657,5,1,80.58860414018713,1,1
4555,3.2950414835722244,25.004477016193682,9,7.16042925834135,9,580.1841651354896,1,0,38.29199476060103,0,1
4556,9.201896637802683,32.16348530373658,12,1.8822712602241367,7,508.08563833273814,3,5,51.093905477120785,5,1
4557,47.99527153779034,37.153393835726945,9,7.629893425571231,0,521.8358889437724,3,0,85.14121482710905,0,1
4558,52.196620990530135,45.37249292245623,8,2.299389902375383,3,593.7317540195386,4,4,66.99512350415603,4,0
4559,65.22970785599665,21.89165789772907,7,6.571110037874824,7,541.2127081866888,6,1,76.86756037146762,1,0
4560,31.06906287851474,34.152879053671214,13,8.056107602160598,0,570.7666925525101,6,2,72.43217799130403,2,0
4561,49.32619871400955,24.4997371155412,4,5.890306368022689,7,508.99825251348597,5,1,60.670371478676884,1,0
4562,42.07413070838865,40.9897176250628,5,6.653130755315309,8,537.5269812713399,6,4,56.453133151261966,4,1
4563,17.100615323838426,42.295915461528544,12,2.0892638742311926,8,533.2657546835505,3,3,48.79017806595199,3,1
4564,68.69862297374776,27.674559107651532,0,5.791669782464057,1,516.910847427203,3,1,45.71662732738887,1,0
4565,5.455661267623845,27.755599265445472,4,9.529911159794636,7,573.571040368065,1,4,82.05137618299149,4,0
4566,62.24999786489466,35.39629406539012,5,5.030365641100204,5,537.987648517854,0,4,83.25710834056872,4,1
4567,72.83736412501351,33.65734472497999,2,7.679564831582685,9,572.8732694195769,6,3,75.08759615628402,3,0
4568,32.452678917895895,36.61883049013721,3,3.1261005933936667,4,583.1966335325532,6,0,39.07265186652705,0,0
4569,32.876147979026065,29.006398213897604,8,6.974302155740307,7,512.6536891273252,6,2,32.67866455911496,2,0
4570,29.12928981357542,38.42845075471416,3,3.7883688927224792,5,541.0599062012369,0,3,56.57308853151585,3,1
4571,89.5505729629838,25.255396356284233,3,2.5173778525985258,5,506.416726094326,2,4,40.97659244743284,4,0
4572,51.97030099446208,31.597963448176767,13,8.376391143029995,6,541.8041715777839,6,1,34.413861772797134,1,1
4573,18.365080736038657,30.32418532226212,3,4.994469743836089,7,526.7360200131578,2,2,63.95197188576573,2,1
4574,67.7104501664314,34.14658696629772,1,3.4593005630202027,5,500.4721689944227,5,0,31.892620343274967,0,1
4575,51.08800207239319,24.559032806609743,10,8.744663622085804,2,580.2160516085963,4,2,88.42162226461434,2,0
4576,60.505874318533856,34.634287817088875,6,7.93920645530441,8,590.9527630486734,6,0,81.45581381614548,0,1
4577,95.59947563008194,42.467758715120766,10,4.96662294456045,3,517.9841262948049,6,3,35.5626416056938,3,0
4578,48.10304899922978,41.964807341507736,9,1.104995454851233,8,534.0822182891868,5,3,74.6289282845725,3,1
4579,71.70225532558716,33.982844840888106,6,9.14481009555788,0,514.4454474318607,4,4,62.55303626496529,4,0
4580,17.975050129927435,43.16463417555431,3,3.105742109305023,3,568.3964682950975,6,5,75.35737945001745,5,0
4581,35.13048696177495,24.57465934670051,1,1.4804668173922,0,552.1097194038357,6,1,70.32722982733502,1,0
4582,96.55929107318732,31.66508968899985,1,2.568640019390499,2,595.4991915035299,2,4,81.80067240441113,4,0
4583,24.846516797235406,21.535837212342305,6,3.9123315964581042,6,566.6597294138885,0,2,67.24792891006574,2,1
4584,84.22169292549317,38.39638699429045,5,8.79713568274095,7,504.49875976950284,4,4,79.38305424359758,4,1
4585,5.699752996474053,45.22384646535366,7,3.4957407241556306,4,524.1964651622399,5,2,83.6289741613516,2,1
4586,66.52252512004958,30.545516133181515,9,2.5167154599771258,6,523.9714852190164,1,3,62.77327175287926,3,1
4587,67.37041020070336,25.85227268823525,3,9.671063237909678,0,595.6294537051643,3,2,36.26586718793268,2,1
4588,21.365058042299825,49.56690925784895,2,5.190777044505156,5,502.97862697129466,4,1,61.73666334754118,1,1
4589,17.866202937459892,47.46497673476168,5,4.359505031678917,5,560.3281555662587,4,4,68.8977582488223,4,0
4590,87.83165846070665,49.41258910874136,12,1.0432518505743902,4,519.221999378259,6,5,79.8267171630644,5,1
4591,83.50037491750146,30.61632950030262,5,5.1326269084704546,4,587.7010690557503,0,0,85.2962105526233,0,1
4592,50.53578448021511,31.1186273873115,13,2.3512041516099957,0,571.1191588561937,5,1,33.90681432782236,1,1
4593,78.44458539741083,40.517947611719755,13,3.871236297780607,6,573.3259340635746,0,5,33.29092088255671,5,0
4594,34.99736023720193,45.449145900335935,2,5.934530069472392,6,585.9102126417419,0,1,81.31635545694311,1,1
4595,97.72396438148034,33.38660879257429,2,6.387888916131148,1,503.8309064582918,3,0,33.340679192606714,0,1
4596,25.08241467833705,21.51071224148179,1,3.434983366450463,7,599.4445834093558,6,4,59.473356324877635,4,1
4597,21.417961091886607,46.29070608434917,13,9.871480292433505,9,518.5120564508418,2,1,77.9961142399994,1,0
4598,19.586925891966676,49.536760340683465,7,1.5526431944960541,4,519.1699630526566,3,2,64.13617643126395,2,0
4599,8.200605758819218,25.222592442584407,2,5.797667912656027,6,563.0038254387616,1,4,57.97893055052046,4,1
4600,82.64065579867004,33.28394507982864,10,9.804222097466202,3,530.511378202079,0,5,31.10089993150337,5,1
4601,98.50890725596268,43.386256744370684,13,7.185021819458523,2,559.3696718716882,1,5,58.07089954818111,5,0
4602,2.1485853955486345,48.08041973504986,10,7.283688600493528,5,500.9294749154155,0,2,37.19142436225069,2,0
4603,29.693407976856278,35.055320450714866,6,5.406673812423934,9,546.007936945239,4,5,80.74553632174343,5,0
4604,99.63274184424685,40.24240236877031,6,6.025706942342847,2,520.3423190703096,2,4,33.05207045342199,4,0
4605,37.709372453177956,36.68173709683245,1,9.108525115404248,6,565.5011894875122,4,3,30.584751522722275,3,0
4606,99.72530510596044,21.26731643208548,7,5.695597829763816,5,555.5119472513675,1,4,88.40359709171474,4,1
4607,96.77371307173577,45.436566123738714,8,2.9201156376946464,2,565.7020085329982,1,4,53.99919468904615,4,0
4608,94.06414796737808,47.31355852991769,7,5.6167857664710725,4,582.0281887837847,1,1,83.84638260860868,1,0
4609,22.225644045931084,20.604463732620392,0,4.424142209113368,4,578.9913633455178,0,0,42.68763412554278,0,0
4610,89.02016381866,35.051649897662806,2,1.1979646630632326,0,572.0611450849055,4,3,66.17781850874914,3,0
4611,51.02201753659886,28.589032797447523,2,9.705483126746952,7,529.1112251881348,3,4,44.06943826284504,4,1
4612,67.56969129549876,40.286427598690615,4,1.2493322694544111,9,524.1082303430188,2,3,42.84574328705798,3,0
4613,36.407065845817286,36.41095981462081,11,3.93963814478086,5,593.759137338586,6,2,64.50505496305044,2,0
4614,40.99629171252011,31.6751631665504,8,8.091512373478352,2,573.2370290899671,0,2,70.35968753578638,2,0
4615,64.54081441591384,28.341456138973665,7,5.341388281385335,6,528.0935497682377,6,1,78.41231432879499,1,0
4616,55.34393914614305,35.926266811173655,4,3.8053850135196576,8,503.8168931626834,0,4,61.74480360775537,4,0
4617,80.01554845225522,41.64106769827439,9,5.179252992592637,4,527.539422970243,4,2,42.00315431999183,2,1
4618,50.23668744297955,20.269638068703888,8,6.678000351363344,5,504.092671565466,5,1,77.02342269173782,1,0
4619,80.40272470340715,36.98239630243552,0,7.174223777037358,6,599.6089904526231,3,5,84.86082146172666,5,0
4620,57.92950286605318,42.72292131481451,8,4.570605936633056,8,539.3474939155861,2,2,89.38008449827471,2,0
4621,30.637500688053606,44.72585460292524,8,8.786558972557131,9,560.5819419746994,0,0,83.87832009666067,0,0
4622,9.542976825692117,32.34861250765001,12,5.745911218008044,1,504.00826244143155,0,4,54.559120411227354,4,0
4623,83.41793720108726,21.69082706520844,8,3.984647822678037,7,504.8326490100557,5,4,66.01883090261789,4,1
4624,1.86546932520414,24.608501110357786,6,6.038186132203,4,580.9624867101758,3,5,49.67905750056427,5,0
4625,34.316956307397774,33.61624903800106,9,5.9634548042288165,4,552.0451751028344,5,3,71.82415950805787,3,1
4626,95.30590779152587,23.007239173611634,13,3.4494697661998397,0,506.38153141997293,1,4,67.90756147578162,4,1
4627,70.05735079624081,24.441769360117142,4,6.9315757879815205,3,581.7392847933479,5,0,45.60601331229832,0,0
4628,19.16361342385875,24.75260285318177,6,6.600401503309856,2,504.557753264548,6,3,52.62541235929842,3,1
4629,44.12985759006749,39.02267103647127,6,7.884698912417457,8,552.664269252178,1,0,88.88492809813731,0,1
4630,54.02940781903045,29.565695492109416,11,6.681177464248092,5,558.3047240971945,5,3,39.73720187290396,3,0
4631,68.61806764544819,20.83082033547061,3,8.73129867271874,4,507.09882598959143,3,2,68.01974378613923,2,1
4632,24.41368507938575,48.13805399233455,12,4.919839538721385,8,583.1308018327915,1,4,35.379324502270826,4,0
4633,77.98407739004728,43.31905190441688,1,4.49730998751879,6,568.3075726361695,2,0,86.2775191095923,0,0
4634,55.612941851089666,38.955462073205744,5,2.5168579413386016,3,571.7769729907614,4,5,73.12524297750102,5,0
4635,85.81298095293099,40.39095242989536,10,4.537652501350218,2,581.2838728711272,0,1,89.07655354762497,1,0
4636,33.30171235621019,39.011458733586885,10,3.3007111779859093,2,546.0987839159698,3,4,43.57800257744831,4,1
4637,11.122637549299577,20.395587571978652,2,3.408409081840986,4,567.0055255738145,4,1,53.615563654646834,1,0
4638,62.043086401403826,32.41480151387931,9,6.970773331556003,8,568.577157433,2,5,80.89954029421254,5,0
4639,31.349074939964222,20.052467141983637,6,5.149052944910985,1,576.2010037252164,3,2,74.98579696270815,2,1
4640,71.77667172915795,42.32710424978062,9,9.059423991254079,3,544.6544260785404,3,4,59.36192179391719,4,1
4641,52.45883269062417,42.2458514002887,0,2.2529420260614583,3,564.8383148589429,0,3,61.233386295210444,3,0
4642,44.04857733704925,45.38688056656021,11,2.1446523431177456,9,558.447232342387,6,0,72.25296922154999,0,1
4643,27.769508546299996,44.37410701296137,1,7.062267760986103,9,569.7974990580245,2,2,70.783625376902,2,1
4644,68.0537974484311,23.166093247163914,2,1.2868514151005246,2,569.6376048069521,6,0,68.23926868230916,0,0
4645,72.01481566673641,27.62159807590135,0,5.963837541947949,8,525.5528010205976,5,1,87.7275562870191,1,1
4646,18.599522448247274,37.596082888917024,7,4.394647029618192,4,525.4704947127678,3,1,33.74815533082344,1,1
4647,54.9682754286233,28.445186806491506,9,1.3876969931307972,5,575.8016204192783,1,1,34.843991556193004,1,1
4648,44.44312853044528,43.53548063627629,0,7.289645233906053,0,569.8992049186197,4,5,71.75867093679315,5,0
4649,56.84149459702002,48.42519320146695,9,4.8488316900363,5,541.5594787558902,4,2,57.19266000571198,2,0
4650,9.52095508383329,28.777729417479403,13,3.498588502395662,2,581.3998299962544,5,3,45.43819964164399,3,1
4651,34.608105603574145,27.526343340201194,12,7.735558144884248,3,504.78759516945667,4,0,51.67342518849955,0,0
4652,74.38142158341043,32.57875840209297,10,8.985035237855456,0,548.6494255965564,4,0,77.95929066300091,0,1
4653,14.140157320890971,27.909799404676672,1,5.699020802460374,3,548.410895809859,3,0,72.17573362746694,0,0
4654,7.207434671193999,35.96310378026391,3,5.048451492543446,1,502.194281528407,3,4,81.14982742934853,4,1
4655,36.6035469659633,26.725762789138624,4,5.220495465852173,8,582.7391587759583,4,1,32.73740298063477,1,1
4656,68.44438791764024,37.01445020263949,10,5.410811896303005,0,523.3290583898457,1,2,31.80448986324676,2,1
4657,82.62230350549656,40.32289921328932,2,6.800730345043447,1,531.6934415318451,6,5,59.015072450281494,5,0
4658,57.27288190871664,41.99516570569648,10,3.00425069373654,6,549.905017791042,1,5,67.45964340376842,5,1
4659,8.476956071185057,45.89734542185086,8,6.601903077497358,9,542.2150469061611,6,4,68.27286448448254,4,0
4660,88.49053281150178,47.89457342348334,5,5.931032090734473,3,537.4995224862118,0,5,58.46414377470197,5,0
4661,48.42111491302397,32.33376884630991,11,7.205471006151557,0,521.8540408835953,4,3,57.97957675999179,3,0
4662,90.14061002021785,36.26441105813423,3,6.3652923195795434,5,507.55708105520745,0,1,54.19551242344968,1,1
4663,56.53400249894229,41.8908649051116,11,8.167934664971824,9,564.4615266273246,0,5,68.93496767481837,5,1
4664,31.894309135877936,32.831821192115655,3,5.81144975930267,0,599.0062583677716,4,2,80.5511939665484,2,1
4665,2.6456936615769857,49.003341319999436,2,3.7435428195410276,0,517.9787825556771,1,0,56.262018252456485,0,1
4666,27.962398544174455,23.556076318051794,3,8.55821903536189,5,573.2781659662327,5,5,76.70099227417711,5,1
4667,84.818448206163,34.16010354666584,5,7.58054048183448,3,518.9007080128797,5,3,67.04179256506251,3,0
4668,82.29704657007353,44.31722649271138,5,1.691605682023575,6,516.1878914630677,6,0,65.49077415123465,0,0
4669,92.00137108141034,48.00894155822077,13,3.758087079019301,3,584.644537142335,4,0,52.22509621764419,0,0
4670,63.26120560363222,48.759799398875394,13,4.702576371073503,1,592.8398028156935,3,4,48.86318339252706,4,1
4671,1.3871355065063948,38.33764299822752,9,7.616877716148153,6,569.2508595132479,3,1,34.243827168224094,1,0
